term;uuid;concept;type;term_uuid;term_misspelled;version
förbindelseplanerare;723e9c63-6969-5614-8684-aa0d07f26203;Förbindelseplanerare;YRKE;ee73f77f-4a3d-56f6-874e-45c21d95a136;False;NARVALONTOLOGI-2.0.0.157
förbrukningsförsäljare;ac84a103-7ad6-5400-ab90-ce9dc1772764;Förbrukningsförsäljare;YRKE;7be9a243-f821-53cc-9d7a-3cb8ad15fde8;False;NARVALONTOLOGI-2.0.0.157
förbundsadministratör;0179b3a0-4d1d-5284-a763-4842ebfc0300;Förbundsadministratör;YRKE;1d1f05c4-6a43-587b-8eb9-83410d3ef5e3;False;NARVALONTOLOGI-2.0.0.157
förbundsassistent;a7edc146-174d-5c01-9a47-71b735abd562;Förbundsassistent;YRKE;d0ac4d00-4233-57aa-b622-b4b25d97a6ff;False;NARVALONTOLOGI-2.0.0.157
förbundschef;93bbc6b2-c0e5-5651-97aa-287cda3359dc;Förbundschef;YRKE;2085af1d-2afd-5c9a-aed3-1635c514ed7a;False;NARVALONTOLOGI-2.0.0.157
förbundsdirektör;45949967-5fb7-5f9d-b116-75513ec83dea;Förbundsdirektör;YRKE;e82ff648-427a-5f99-adad-21e631ec05ea;False;NARVALONTOLOGI-2.0.0.157
förbundsekonom;54dcf11b-1618-5151-a6bc-fda63c2ae3a8;Förbundsekonom;YRKE;0097067d-1ddd-5bae-9dc3-06abf33b0e62;False;NARVALONTOLOGI-2.0.0.157
förbundsjurist;32d4c76f-636f-5f3a-b946-dbcf0f494ade;Förbundsjurist;YRKE;9a8a3ab0-20cc-5bcc-a68f-00b7750e4a01;False;NARVALONTOLOGI-2.0.0.157
förbundsjurister;32d4c76f-636f-5f3a-b946-dbcf0f494ade;Förbundsjurist;YRKE;208fc183-4e56-5f55-a678-abc87c8838d8;False;NARVALONTOLOGI-2.0.0.157
förbundskamrer;03748e8d-6f8d-50a6-924c-aef482867ecb;Förbundskamrer;YRKE;971c20b9-3d5e-56c2-8001-fbf2b6fb4a27;False;NARVALONTOLOGI-2.0.0.157
förbundskassör;6e5489ee-d9a7-57af-a59b-0e09ffddbe8c;Förbundskassör;YRKE;522f8c7f-c6d1-5468-bbc5-1e29b6632dbd;False;NARVALONTOLOGI-2.0.0.157
förbundskonsulent;a6887832-637f-5dd4-b89e-3bd446ba0e16;Förbundskonsulent;YRKE;4482a122-fbf4-5000-a18b-939cfe43dcf2;False;NARVALONTOLOGI-2.0.0.157
förbundsombudsman;156e4859-b039-5088-83bf-e0d716976112;Förbundsombudsman;YRKE;946baa31-f22b-59d7-9aaf-c967e9334444;False;NARVALONTOLOGI-2.0.0.157
förbundsombudsmän;156e4859-b039-5088-83bf-e0d716976112;Förbundsombudsman;YRKE;2ac17145-4200-575e-8ea2-1e32b6ae638c;False;NARVALONTOLOGI-2.0.0.157
förbundsordförande;da25825f-a4f4-56d6-bf0a-35e2b4332fe4;Förbundsordförande;YRKE;94bbfb70-a86d-5ce5-b535-8e2417a0ab84;False;NARVALONTOLOGI-2.0.0.157
förbundssamordnare;35d33ce0-1b30-57c6-a251-90471f7845bb;Förbundssamordnare;YRKE;f3976220-8872-549f-937c-b3037008d72f;False;NARVALONTOLOGI-2.0.0.157
förbundssekreterare;d79757d1-126e-5505-bf84-27c176453197;Förbundssekreterare;YRKE;a2f2c4cb-94f2-5ac3-93ae-dd0ee161fd6c;False;NARVALONTOLOGI-2.0.0.157
förbundstränare;55092a27-0505-5a14-b3bb-38948e7451ff;Förbundstränare;YRKE;a05d5df6-f273-5bf9-961b-99baf01c4b62;False;NARVALONTOLOGI-2.0.0.157
förbutiksansvarig;42051d27-19c2-588f-bca8-848230b71c11;Förbutiksansvarig;YRKE;538d2eb4-d535-5b79-af77-dbcc9b0a746a;False;NARVALONTOLOGI-2.0.0.157
förbutiksbiträde;97b0c2d7-ef6e-53ec-bebb-43fe324f4696;Förbutiksbiträde;YRKE;91da74bc-994f-5491-81e3-77e9e86f98b6;False;NARVALONTOLOGI-2.0.0.157
förbutiksbiträden;41c36d3c-ac35-573e-9dab-d4d1c0ec7444;Förbutiksbiträden;YRKE;dfd7a137-5c63-5af4-ac28-ae381ce90bd2;False;NARVALONTOLOGI-2.0.0.157
förbutiksmedarbetare;d34fff30-a62b-5284-82a8-7a9412e955b4;Förbutiksmedarbetare;YRKE;b00c24f4-aff3-5240-a606-785f6c267428;False;NARVALONTOLOGI-2.0.0.157
förbättringschef;561d38dd-3423-555e-86d8-1f774057958d;Förbättringschef;YRKE;e6d131fa-e7ab-59ed-be4e-6375f864c57d;False;NARVALONTOLOGI-2.0.0.157
förbättringsingenjör;bb3a2533-d04a-5000-8ef1-61472f683067;Förbättringsingenjör;YRKE;00724fe0-0ba6-5277-9275-1572be21f04b;False;NARVALONTOLOGI-2.0.0.157
förbättringskoordinator;30af0c58-29c9-5bb6-94b1-0dc856d06f94;Förbättringskoordinator;YRKE;7088c061-4e58-5ada-b2b8-ed23860abb93;False;NARVALONTOLOGI-2.0.0.157
förbättringskoordinatorer;30af0c58-29c9-5bb6-94b1-0dc856d06f94;Förbättringskoordinator;YRKE;ef22f74e-93c9-562a-8101-3b9997a24283;False;NARVALONTOLOGI-2.0.0.157
förbättringsledare;b8e7d264-1578-5e8d-9b77-bf610962c19d;Förbättringsledare;YRKE;9161527c-b45f-5a2d-899b-d198b2962ca7;False;NARVALONTOLOGI-2.0.0.157
förbättringssamordnare;7d4d12b8-eb88-56d4-abf7-91fc886483af;Förbättringssamordnare;YRKE;1304f62d-c64e-54b4-81f1-6e5d23d9a8eb;False;NARVALONTOLOGI-2.0.0.157
förbättringstekniker;cbaf8866-eb00-59dd-b4f1-5cd1d7443391;Förbättringstekniker;YRKE;430482f0-ec13-5fb6-9371-40ca0e4c9cd2;False;NARVALONTOLOGI-2.0.0.157
fördelningsadministratör;6f68ddac-7162-5023-9df7-7c14fa4aaacb;Fördelningsadministratör;YRKE;acebd7d0-87f6-5994-a312-ac8933df2a47;False;NARVALONTOLOGI-2.0.0.157
föredragande handläggare;e0750243-ce70-571e-96d2-88f8cc8d7c7b;Föredragande handläggare;YRKE;dc0be312-87fd-5640-8ac2-edf0a2eac36b;False;NARVALONTOLOGI-2.0.0.157
föredragande jurist;1cdda97a-197d-512b-b95f-f2efb51dcdfa;Föredragande jurist;YRKE;90ce8114-7abd-5dbf-bba0-399a793e4ef8;False;NARVALONTOLOGI-2.0.0.157
föreläsare;f1b15b0a-a5c5-5fc3-a7d3-e8ba17ecfb08;Föreläsare;YRKE;e7c5dfd4-338a-519f-ae97-ea9751ef3c03;False;NARVALONTOLOGI-2.0.0.157
föreläsaren;f1b15b0a-a5c5-5fc3-a7d3-e8ba17ecfb08;Föreläsare;YRKE;dd137b11-2f7b-5e35-bb56-4d8be3ac6566;False;NARVALONTOLOGI-2.0.0.157
föremålsantikvarie;dfdcc44a-1673-5847-97b4-78513a252c55;Föremålsantikvarie;YRKE;f749976a-e8f7-52f4-9a1e-03a48e5bec21;False;NARVALONTOLOGI-2.0.0.157
föremålsantikvarier;dfdcc44a-1673-5847-97b4-78513a252c55;Föremålsantikvarie;YRKE;ceba532a-30b4-5270-9cc2-a77b77432d25;False;NARVALONTOLOGI-2.0.0.157
föremålsfotograf;8fb0a782-45e6-572a-ac1a-57cb26795653;Föremålsfotograf;YRKE;440cbfa1-4cb0-5804-a385-f76e6e2dbffa;False;NARVALONTOLOGI-2.0.0.157
föreningsadministratör;c63f51c6-1f52-596e-bb68-ea02cfdab049;Föreningsadministratör;YRKE;2384a26e-20c5-5d6d-8545-f36210e03f0c;False;NARVALONTOLOGI-2.0.0.157
föreningsadministratörer;c63f51c6-1f52-596e-bb68-ea02cfdab049;Föreningsadministratör;YRKE;d85a85b5-5bd1-57f4-8ba8-bee58020902b;False;NARVALONTOLOGI-2.0.0.157
föreningsarbetare;a4f79a03-6929-5034-b9d8-8085bdb89ea7;Föreningsarbetare;YRKE;61b2bce0-ef70-5d19-97be-934c4072d86a;False;NARVALONTOLOGI-2.0.0.157
föreningsassistent;a7abe1f3-bb6b-5084-8559-26057a844681;Föreningsassistent;YRKE;e5655986-4a28-55fc-aa53-681031011dc9;False;NARVALONTOLOGI-2.0.0.157
föreningschef;0f9c637c-d567-5920-9b23-78a7bef68646;Föreningschef;YRKE;d9946362-7ead-5ff7-abd6-8171c8a460fa;False;NARVALONTOLOGI-2.0.0.157
föreningsekonom;cd57e831-b770-5ef7-a3b9-45bc2cea1dc1;Föreningsekonom;YRKE;b1934f40-cdfd-5204-841c-9a1d781288e5;False;NARVALONTOLOGI-2.0.0.157
föreningshandläggare;9c149190-1075-5195-b51c-d3dfd5d61d6b;Föreningshandläggare;YRKE;7e34c059-1c99-500a-ba1a-f057a6e719b9;False;NARVALONTOLOGI-2.0.0.157
föreningsinstruktör;50ce64f9-84dd-51a2-9823-b402e332ac1e;Föreningsinstruktör;YRKE;a37dc462-4aa1-58a4-9631-a2f84b42edff;False;NARVALONTOLOGI-2.0.0.157
föreningskanslist;6c4e209e-a2c5-56b5-a880-d195b3e24afa;Föreningskanslist;YRKE;41ce07b3-3963-526d-a938-714a5fdbe89c;False;NARVALONTOLOGI-2.0.0.157
föreningskommunikatör;b701a3c3-6632-5663-bb66-3a38cd9fafa9;Föreningskommunikatör;YRKE;6071298d-4b16-5a49-bb50-e1fd58e1fa94;False;NARVALONTOLOGI-2.0.0.157
föreningskonsulent;43fb1e29-4786-5d0a-a45f-6e2abd360e0b;Föreningskonsulent;YRKE;f25b044c-81b3-59e7-b398-93838f7db631;False;NARVALONTOLOGI-2.0.0.157
föreningskonsulenter;43fb1e29-4786-5d0a-a45f-6e2abd360e0b;Föreningskonsulent;YRKE;bd2a9447-4c9c-5867-9e79-d680db87069b;False;NARVALONTOLOGI-2.0.0.157
föreningskontorist;5eacdf6b-0190-5a74-ac53-3dd342c74dc2;Föreningskontorist;YRKE;c31704dd-5190-5b5b-8379-8abf0ed48938;False;NARVALONTOLOGI-2.0.0.157
föreningssamordnare;b9dcf6df-b833-5db8-842f-5ad8dfea7a81;Föreningssamordnare;YRKE;d84fc97c-20cd-5153-94d3-b6cc71f1f938;False;NARVALONTOLOGI-2.0.0.157
föreningssekreterare;7068ca41-b484-5415-919d-eef8e9c0670a;Föreningssekreterare;YRKE;4b8cda8c-a770-5a81-9475-c1bd2e0ea9f0;False;NARVALONTOLOGI-2.0.0.157
föreningsstödjare;8adb66c9-0ece-59a6-96b3-86509989aad4;Föreningsstödjare;YRKE;374977e6-acab-5cd9-a3da-5e988c5c6fdf;False;NARVALONTOLOGI-2.0.0.157
föreningsutvecklare;776b087f-94fe-5c55-8f3b-1d5c8d822543;Föreningsutvecklare;YRKE;133dbb4c-9744-539f-92f0-05b967d27ef9;False;NARVALONTOLOGI-2.0.0.157
föreståndare;e529ab63-5c5c-5da4-b30f-c238c71e067f;Föreståndare;YRKE;00968d4c-589f-5174-9a36-758679b539ae;False;NARVALONTOLOGI-2.0.0.157
föreståndaren;e529ab63-5c5c-5da4-b30f-c238c71e067f;Föreståndare;YRKE;5ea95008-e9ac-513a-a8b0-d1f16aa5d898;False;NARVALONTOLOGI-2.0.0.157
företagsadministratör;8cca036f-1a9b-50ea-83f1-1b308797c558;Företagsadministratör;YRKE;6e22d532-ec98-55e2-939a-2695f4129d5d;False;NARVALONTOLOGI-2.0.0.157
företagsambassadör;b70ef3d6-28e0-5683-a054-4ee7ea1affd1;Företagsambassadör;YRKE;b0ef29f0-1442-5eba-9f26-82d76d151e1d;False;NARVALONTOLOGI-2.0.0.157
företagsambassadörer;b70ef3d6-28e0-5683-a054-4ee7ea1affd1;Företagsambassadör;YRKE;dcb96d65-3d20-5f52-9607-622c8df38b2e;False;NARVALONTOLOGI-2.0.0.157
företagsanalytiker;6237b850-7eae-53fc-a544-28cd563f36fc;Företagsanalytiker;YRKE;c9104af3-97b2-50c4-8ec0-a5675490aad5;False;NARVALONTOLOGI-2.0.0.157
företagsansvarig;fbe11ff2-a62e-5af3-aca9-20f46e9c6978;Företagsansvarig;YRKE;b6c095f9-4227-5e12-9edf-0c9609a91a3e;False;NARVALONTOLOGI-2.0.0.157
företagsansvariga;fbe11ff2-a62e-5af3-aca9-20f46e9c6978;Företagsansvarig;YRKE;3c03e3b4-1d82-5f54-99db-31f9613b0893;False;NARVALONTOLOGI-2.0.0.157
företagsassistent;e15ee255-b9e9-5439-835d-b035efaffebf;Företagsassistent;YRKE;ed2028cf-f3ec-587b-83ae-ea5977ff4a16;False;NARVALONTOLOGI-2.0.0.157
företagsassistenter;e15ee255-b9e9-5439-835d-b035efaffebf;Företagsassistent;YRKE;ec2f580b-75d4-5191-8e20-cf71b7e221b9;False;NARVALONTOLOGI-2.0.0.157
företagsbokare;5a20dd82-2b80-52a3-881d-fa2418e181a4;Företagsbokare;YRKE;59fc31d5-115b-5ee3-bc40-bd622f8bf880;False;NARVALONTOLOGI-2.0.0.157
företagschef;09d6b325-a1ec-5417-9fcf-e16056ec5d4b;Företagschef;YRKE;d39645d8-11a8-58d6-8e01-5f88156c675e;False;NARVALONTOLOGI-2.0.0.157
företagscoach;d2db0e20-bd2a-50d9-9aa2-a07dba69f4c8;Företagscoach;YRKE;d86beaf4-33c9-5046-8ade-be269887143e;False;NARVALONTOLOGI-2.0.0.157
företagsekonom;f013f234-1db8-5d48-a35b-e5c8e642021c;Företagsekonom;YRKE;dce624b4-bd1b-5020-af46-ad09463b3a98;False;NARVALONTOLOGI-2.0.0.157
företagsekonomen;f013f234-1db8-5d48-a35b-e5c8e642021c;Företagsekonom;YRKE;b5684d99-54f9-55aa-b4d3-e4126be66769;False;NARVALONTOLOGI-2.0.0.157
företagsekonomer;f013f234-1db8-5d48-a35b-e5c8e642021c;Företagsekonom;YRKE;ad4cf51b-ae76-5886-b203-76fefad06268;False;NARVALONTOLOGI-2.0.0.157
företagsekonomilärare;864a79bf-4dee-5bdd-baef-20590b270246;Företagsekonomilärare;YRKE;51ffc06c-78d4-5dad-a628-3e4eb0e4c2df;False;NARVALONTOLOGI-2.0.0.157
företagsekonomisk rådgivare;af364bf2-2454-505a-a8a2-a1fa6570bc20;Företagsekonomisk rådgivare;YRKE;c550141f-7980-56f9-a25c-afea15d055f4;False;NARVALONTOLOGI-2.0.0.157
företagsförmedlare;5294e0e4-44ef-59ed-9fa3-b2ce856c32ae;Företagsförmedlare;YRKE;ded2a92e-9b6a-5179-83c0-4220d45c331a;False;NARVALONTOLOGI-2.0.0.157
företagsförsäljare;ee80c306-4104-5eb9-a23b-6a1b00524237;Företagssäljare;YRKE;2abc2c78-85c3-5430-a98a-86334d747d32;False;NARVALONTOLOGI-2.0.0.157
företagssäljare;ee80c306-4104-5eb9-a23b-6a1b00524237;Företagssäljare;YRKE;b9aa84c8-cb63-5c65-92fe-590f00b0f312;False;NARVALONTOLOGI-2.0.0.157
företagsguide;4a438163-59d5-586a-80b4-0f6d433e1ebd;Företagsguide;YRKE;e81c57e1-7ec3-5733-9c23-6078398179c6;False;NARVALONTOLOGI-2.0.0.157
företagsgymnast;5545b5c6-931a-56e6-a03b-7aa22a0794dc;Företagsgymnast;YRKE;ebbbd492-0920-5090-bce4-4502440c8b69;False;NARVALONTOLOGI-2.0.0.157
företagsgymnaster;5545b5c6-931a-56e6-a03b-7aa22a0794dc;Företagsgymnast;YRKE;cdfd61da-7208-5f40-a504-0b4e88953d39;False;NARVALONTOLOGI-2.0.0.157
företagsjurist;790b59e3-6d83-54e7-b673-ecb4cad22175;Företagsjurist;YRKE;3b35743e-049c-5192-86f3-230a8a72dc30;False;NARVALONTOLOGI-2.0.0.157
företagsjurister;790b59e3-6d83-54e7-b673-ecb4cad22175;Företagsjurist;YRKE;301e0a99-3b69-553b-a189-0c4eb70a946c;False;NARVALONTOLOGI-2.0.0.157
företagskonsulent;dc93cc98-6ab6-53f9-bd50-e91cd962bf54;Företagskonsulent;YRKE;044b5b5a-a9da-5ddf-a42c-f08f5eafb86e;False;NARVALONTOLOGI-2.0.0.157
företagskonsulenter;dc93cc98-6ab6-53f9-bd50-e91cd962bf54;Företagskonsulent;YRKE;60ff4376-8148-53de-a1df-0db1c0c72ea2;False;NARVALONTOLOGI-2.0.0.157
företagskonsult;d0891c1a-1bdc-5ebc-af12-cc6bb6136154;Företagskonsult;YRKE;5f291e87-0c2e-529f-b177-e464d36bbbf6;False;NARVALONTOLOGI-2.0.0.157
företagskonsulter;d0891c1a-1bdc-5ebc-af12-cc6bb6136154;Företagskonsult;YRKE;f99d543a-f4ef-5506-ae21-d288a0f672f6;False;NARVALONTOLOGI-2.0.0.157
företagskoordinator;47669844-7b63-53bd-ab7d-8e868af19710;Företagskoordinator;YRKE;b15490ef-d9b4-5e93-b71f-00fde5f9a8ce;False;NARVALONTOLOGI-2.0.0.157
företagskoordinatorer;47669844-7b63-53bd-ab7d-8e868af19710;Företagskoordinator;YRKE;71614ca7-5681-52f4-ad54-e9bbf7af35d5;False;NARVALONTOLOGI-2.0.0.157
företagskundbokare;719b7537-970f-5fac-87d9-a80ccf4f1fcd;Företagskundbokare;YRKE;6015f4a9-4d4b-5899-9c35-ca8ed63bb9fd;False;NARVALONTOLOGI-2.0.0.157
företagsledare;07f0b480-e1bd-5be5-87b2-3776a05d83d2;Företagsledare;YRKE;88fa19a9-65c0-541c-898b-0473c72cb25a;False;NARVALONTOLOGI-2.0.0.157
företagsledaren;07f0b480-e1bd-5be5-87b2-3776a05d83d2;Företagsledare;YRKE;8eb96aae-2d46-55ef-933f-fbe5d14cd160;False;NARVALONTOLOGI-2.0.0.157
företagslots;9a7b8825-862d-57f8-977f-ac49aba848f2;Företagslots;YRKE;5b23cb05-f828-5fa9-9c18-34904f0c15ea;False;NARVALONTOLOGI-2.0.0.157
företagslotsar;9a7b8825-862d-57f8-977f-ac49aba848f2;Företagslots;YRKE;bf3c2a73-2620-51e0-b63c-36908b7ad69e;False;NARVALONTOLOGI-2.0.0.157
företagsläkare;2f466948-cd2b-5dc2-8cc8-f2ad8dd7c565;Företagsläkare;YRKE;81c73c6c-4dd5-59ea-9034-5808a3077a61;False;NARVALONTOLOGI-2.0.0.157
företagsmäklare;6ee06d0c-f4a1-5e9c-8b0d-6016d72144c4;Företagsmäklare;YRKE;c24fd0f4-34dd-5bf3-867c-80c170384fbe;False;NARVALONTOLOGI-2.0.0.157
företagspartner;f5ff139e-bc8b-5466-ae36-781a81be862e;Företagspartner;YRKE;274d32af-26ab-5ecd-9799-ca49ec09a5f2;False;NARVALONTOLOGI-2.0.0.157
företagspsykolog;3eae5f62-445d-5c07-999a-f79241216628;Företagspsykolog;YRKE;4277aae1-0117-513b-b8ea-3cd04a6c3dd9;False;NARVALONTOLOGI-2.0.0.157
företagsrepresentant;11181d1d-1e7b-58d1-aca0-3288dc869070;Företagsrepresentant;YRKE;c8102033-e0bb-5a93-8f50-02d1511a3de3;False;NARVALONTOLOGI-2.0.0.157
företagsrepresentanter;11181d1d-1e7b-58d1-aca0-3288dc869070;Företagsrepresentant;YRKE;81a36b6a-978a-5815-a8e5-2838eaeeb140;False;NARVALONTOLOGI-2.0.0.157
företagsrådgivare;720c9cfb-43a4-5e9d-99ae-bb6060b03dd5;Företagsrådgivare;YRKE;f855b719-2b71-597a-84a7-a8d1aaef96a8;False;NARVALONTOLOGI-2.0.0.157
företagssjukgymnast;36920f52-d306-52dd-81d0-554b36aa8cac;Företagssjukgymnast;YRKE;99e35930-8883-568d-8479-c1e8595645a0;False;NARVALONTOLOGI-2.0.0.157
företagssjukgymnaster;36920f52-d306-52dd-81d0-554b36aa8cac;Företagssjukgymnast;YRKE;0a6207d5-2f99-569a-bc6c-3e1a5e7e8353;False;NARVALONTOLOGI-2.0.0.157
företagssjuksköterska;06235643-2e79-5bba-b7bb-8dd79938f27b;Företagssköterska;YRKE;28cebd7b-81a8-53d9-b446-57addc430280;False;NARVALONTOLOGI-2.0.0.157
företagssköterska;06235643-2e79-5bba-b7bb-8dd79938f27b;Företagssköterska;YRKE;6e088b60-e15a-5084-9c3f-142414c24b66;False;NARVALONTOLOGI-2.0.0.157
företagssköterskor;06235643-2e79-5bba-b7bb-8dd79938f27b;Företagssköterska;YRKE;fead34ec-3d06-53fd-b9d9-ad5ad9577826;False;NARVALONTOLOGI-2.0.0.157
företagssupport;13cc6c75-8bda-5f0a-8a10-5c5269fd544e;Företagssupport;YRKE;6a03cacc-e68e-5e10-b4b5-e0fb9b3a8de1;False;NARVALONTOLOGI-2.0.0.157
företagsutvecklare;a91f0a5f-eb1a-57de-8190-313e3b0c15b4;Företagsutvecklare;YRKE;5b86d6df-6b93-5fb6-a302-e9967d8f83cf;False;NARVALONTOLOGI-2.0.0.157
företagsvärd;8edda740-ee42-5a9b-8d6c-a90d5a4ba86c;Företagsvärd;YRKE;cdff7c42-0d1f-582c-af69-e4f567e9278c;False;NARVALONTOLOGI-2.0.0.157
företagsvärdinna;8edda740-ee42-5a9b-8d6c-a90d5a4ba86c;Företagsvärd;YRKE;05760bf3-4fae-567f-ab22-7bf82c0d8c74;False;NARVALONTOLOGI-2.0.0.157
författare;2888a6cc-b895-5cc0-bf9a-b21e0f9490d6;Författare;YRKE;61c1117e-f1c5-53a4-a438-f5356348f188;False;NARVALONTOLOGI-2.0.0.157
författaren;2888a6cc-b895-5cc0-bf9a-b21e0f9490d6;Författare;YRKE;5e1e2b9a-0e1e-5249-b6b0-5a27d855c283;False;NARVALONTOLOGI-2.0.0.157
förgyllare;5006fe43-e162-547e-8509-b058157be16e;Förgyllare;YRKE;f399b3ae-9997-5aec-9521-83d387933b1a;False;NARVALONTOLOGI-2.0.0.157
förhandlande ombudsman;33985849-8210-5a2b-a76a-f3b622a542ff;Förhandlande ombudsman;YRKE;1c1e1815-7d85-5505-bb51-e7cb8161fd86;False;NARVALONTOLOGI-2.0.0.157
förhandlare;6284b797-642c-5be9-8b65-64314b5fe98d;Förhandlare;YRKE;d55b97b2-4a33-5422-b224-abaa8a57971d;False;NARVALONTOLOGI-2.0.0.157
förhandlaren;6284b797-642c-5be9-8b65-64314b5fe98d;Förhandlare;YRKE;ebc94f61-4446-5ad4-8ddb-86fa92bde5b2;False;NARVALONTOLOGI-2.0.0.157
förhandlingsansvarig;0d5050da-4c1b-5d2d-baae-6629694395b4;Förhandlingsansvarig;YRKE;ff7b0fe5-4708-5c03-9f3f-1ac05d54dcbd;False;NARVALONTOLOGI-2.0.0.157
förhandlingsassistent;699e65cc-5e83-5a8d-9279-b100bb6a0164;Förhandlingsassistent;YRKE;199d5f12-278a-52a7-a15f-970ab4d4a92c;False;NARVALONTOLOGI-2.0.0.157
förhandlingsassistenter;699e65cc-5e83-5a8d-9279-b100bb6a0164;Förhandlingsassistent;YRKE;ce6cf3bd-4e92-5ea0-b555-0e6a68fbee6c;False;NARVALONTOLOGI-2.0.0.157
förhandlingschef;4f601374-f9c4-557f-9143-ee7a1b4750f0;Förhandlingschef;YRKE;9915c461-4d99-5efc-8e07-5fb21d93ae9a;False;NARVALONTOLOGI-2.0.0.157
förhandlingshandläggare;feab3f31-7947-5076-8576-645d76747ae7;Förhandlingshandläggare;YRKE;ce6a6101-8a86-517a-9f96-07d1627a3fd6;False;NARVALONTOLOGI-2.0.0.157
förhandlingsledare;8a2f9369-99ed-5c79-b8a9-169cb149e490;Förhandlingsledare;YRKE;0d612dec-6715-55c6-9fba-b2b80e795418;False;NARVALONTOLOGI-2.0.0.157
förhandlingsombudsman;ca5ffad3-9c4b-5eee-8d75-2220e4f0282d;Förhandlingsombudsman;YRKE;4b86132d-79e6-540a-ba68-f668560b353a;False;NARVALONTOLOGI-2.0.0.157
förhandlingssekreterare;d8ffdb8f-d748-56c9-84f3-1e3ff30cdef5;Förhandlingssekreterare;YRKE;1246df20-a0e7-5e5a-8ae0-e81a6debdb9a;False;NARVALONTOLOGI-2.0.0.157
förhandlingsspecialist;4d87c4c9-d640-50cf-8087-ed8181aca4a9;Förhandlingsspecialist;YRKE;08111f9e-2825-5ff1-b2ec-656c87e8dfa4;False;NARVALONTOLOGI-2.0.0.157
förhandlingsspecialister;4d87c4c9-d640-50cf-8087-ed8181aca4a9;Förhandlingsspecialist;YRKE;4de95d20-1737-57f9-985e-365cfc7d081c;False;NARVALONTOLOGI-2.0.0.157
förhandlingsstrateg;b62c8b6c-05ab-52e2-9fc9-84dce88c963c;Förhandlingsstrateg;YRKE;24d3ffc8-e249-59da-9253-c9b4885652ee;False;NARVALONTOLOGI-2.0.0.157
förhörsutskrivare;ce95eac1-e59b-5377-b24d-97294c684bdd;Förhörsutskrivare;YRKE;040c1d6e-4ed5-5c36-90fc-41404be0b233;False;NARVALONTOLOGI-2.0.0.157
förkromare;ac84e10a-8364-571a-b94f-59553d1fce92;Förkromare;YRKE;686a2169-ebca-52b0-8e15-6fa517d3c94b;False;NARVALONTOLOGI-2.0.0.157
förlagsadministratör;dd76b000-007e-5dae-a600-fac76a2799f8;Förlagsadministratör;YRKE;ea8b0dcb-3cf3-5f8d-9620-4421b69e49b4;False;NARVALONTOLOGI-2.0.0.157
förlagsassistent;c58ea922-ac70-591f-b6f2-973d3892b20c;Förlagsassistent;YRKE;d3233c1c-69c4-5420-9b72-252402f9049d;False;NARVALONTOLOGI-2.0.0.157
förlagschef;e8587613-8f7f-58a2-96fc-7d6aaf9a94b2;Förlagschef;YRKE;a4e97d15-4891-5fab-bb4e-13fadf29d3dc;False;NARVALONTOLOGI-2.0.0.157
förlagsredaktör;8e35e8ba-899b-57b4-b55a-77fa38ecf3da;Förlagsredaktör;YRKE;83e84b31-4309-5cfc-829c-83f20d9eb991;False;NARVALONTOLOGI-2.0.0.157
förlagsredaktörer;8e35e8ba-899b-57b4-b55a-77fa38ecf3da;Förlagsredaktör;YRKE;8aa21f5b-e17a-5916-8038-426e5aec7117;False;NARVALONTOLOGI-2.0.0.157
förlossningsbarnmorska;980466e7-e153-5a5c-a6ff-94d95f6b9c49;Förlossningsbarnmorska;YRKE;2ad01bff-fbc4-5466-9a6f-e8d1c19a50ba;False;NARVALONTOLOGI-2.0.0.157
förlossningsbarnmorskor;980466e7-e153-5a5c-a6ff-94d95f6b9c49;Förlossningsbarnmorska;YRKE;6b8a42b5-b548-5159-a679-057e235d15fa;False;NARVALONTOLOGI-2.0.0.157
förläggare;0a6f4683-dd92-5032-bdcd-9a2636188ce8;Förläggare;YRKE;b6b44b16-1959-54a6-9789-d72b5fdafa65;False;NARVALONTOLOGI-2.0.0.157
förläggaren;0a6f4683-dd92-5032-bdcd-9a2636188ce8;Förläggare;YRKE;974f1e9b-bbc5-57e6-a61a-b00e97fb52c1;False;NARVALONTOLOGI-2.0.0.157
förläggningschef;758efea5-3f77-5d59-86b1-75852b39a209;Förläggningschef;YRKE;ee097345-648d-5e3a-90e1-23deae3210f1;False;NARVALONTOLOGI-2.0.0.157
förman;21f02459-0824-5913-8be2-f05898fc0a12;Förman;YRKE;aabdb84d-c7ee-5b7e-b7bb-85d20f745d64;False;NARVALONTOLOGI-2.0.0.157
förmannen;21f02459-0824-5913-8be2-f05898fc0a12;Förman;YRKE;5e25c02a-0fbb-51be-af66-299c6f2d7333;False;NARVALONTOLOGI-2.0.0.157
förmän;21f02459-0824-5913-8be2-f05898fc0a12;Förman;YRKE;2cff9faa-de82-5db4-a203-808129f47b8f;False;NARVALONTOLOGI-2.0.0.157
förmännen;21f02459-0824-5913-8be2-f05898fc0a12;Förman;YRKE;ab05f1bb-567f-51a2-af22-88aa492fbeb7;False;NARVALONTOLOGI-2.0.0.157
förmedlarassistent;9158c905-a37b-5009-84e9-410d6eb9f31e;Förmedlarassistent;YRKE;754b31e2-77cf-5e4c-bcb6-a30055a8f5e9;False;NARVALONTOLOGI-2.0.0.157
